Subject,Age,Ethnicity,Sex,Block,TargetFeature,Lag,T1Pos,T2Pos,T2isT1,T1SPE,T2SPE,T1RespPos,T2RespPos,T1Resp,T2Resp,T1Conf,T2Conf,Stim1,Stim2,Stim3,Stim4,Stim5,Stim6,Stim7,Stim8,Stim9,Stim10,Stim11,Stim12,Stim13,Stim14,Stim15,Stim16,Stim17,Stim18,Stim19,Stim20,Stim21,Stim22,Stim23,Stim24,Stim25,Stim26
8,18,White/Caucasian,male,5,Annulus,6,6,12,0,,0,,12,,F,2,1,Y,I,R,E,X,U,Z,T,L,G,H,F,N,M,S,Q,V,J,D,K,P,W,A,C,O,B
8,18,White/Caucasian,male,5,Annulus,3,10,13,0,-1,1,9,14,W,Z,1,1,L,A,J,U,B,N,O,T,W,S,K,R,X,Z,F,E,C,I,H,D,Y,P,V,M,Q,G
8,18,White/Caucasian,male,5,Annulus,1,9,10,0,0,0,9,10,D,I,2,1,W,H,F,A,R,X,T,B,D,I,V,Z,K,Y,L,P,M,C,U,S,J,G,O,N,E,Q
8,18,White/Caucasian,male,5,Annulus,9,10,19,0,0,1,10,20,D,E,2,2,K,X,T,L,Y,W,H,J,B,D,U,Q,S,R,N,M,Z,G,V,E,A,C,F,I,O,P
8,18,White/Caucasian,male,5,Annulus,3,9,12,0,1,2,10,14,U,S,2,2,A,D,N,I,K,E,W,R,J,U,T,L,X,S,P,Q,Y,B,Z,H,O,F,V,G,C,M
8,18,White/Caucasian,male,5,Annulus,9,8,17,0,1,1,9,18,W,N,2,2,G,O,R,B,P,Z,H,L,W,I,J,S,V,E,Q,F,K,N,C,Y,T,U,A,D,M,X
8,18,White/Caucasian,male,5,Annulus,9,9,18,0,-1,1,8,19,Y,R,2,3,T,Z,N,G,O,M,K,Y,X,L,H,F,U,V,C,E,P,A,R,W,D,J,Q,B,S,I
8,18,White/Caucasian,male,5,Annulus,6,7,13,0,0,1,7,14,N,H,2,3,O,I,R,Q,C,S,N,X,V,U,P,D,T,H,B,W,L,Y,F,Z,J,E,K,M,G,A
8,18,White/Caucasian,male,5,Annulus,1,6,7,0,1,1,7,8,N,I,3,3,F,D,M,J,P,Z,N,I,C,U,V,H,K,G,R,O,B,T,X,E,Y,A,L,W,Q,S
8,18,White/Caucasian,male,5,Annulus,9,7,16,0,0,0,7,16,W,E,2,1,M,C,V,Z,P,Q,W,G,I,A,X,B,J,F,K,E,S,H,N,Y,D,T,R,O,U,L
8,18,White/Caucasian,male,5,Annulus,2,10,12,0,1,-3,11,9,X,Y,3,3,C,Q,B,R,H,W,G,J,Y,V,X,S,O,K,T,F,P,N,U,D,L,M,I,Z,A,E
8,18,White/Caucasian,male,5,Annulus,3,9,12,0,3,2,12,14,C,B,2,2,Y,X,R,S,K,H,I,G,U,N,M,C,L,B,A,E,O,Q,P,W,T,F,Z,J,D,V
8,18,White/Caucasian,male,5,Annulus,9,6,15,0,0,1,6,16,W,I,2,3,C,H,T,G,B,W,U,V,D,N,P,O,E,M,J,I,F,Q,A,X,L,K,Y,R,Z,S
8,18,White/Caucasian,male,5,Annulus,6,7,13,0,1,1,8,14,B,V,3,3,C,M,T,Q,A,I,U,B,P,Y,R,K,Z,V,F,X,E,S,W,O,J,L,N,G,D,H
8,18,White/Caucasian,male,5,Annulus,2,7,9,1,1,-2,8,7,P,E,3,1,I,D,X,K,R,Y,E,P,O,S,A,W,N,Z,V,M,C,L,H,Q,B,U,G,J,T,F
8,18,White/Caucasian,male,5,Annulus,1,6,7,0,2,0,8,7,Y,B,2,2,H,L,V,E,W,F,B,Y,Z,N,D,G,S,M,A,X,T,C,I,J,U,O,K,P,Q,R
8,18,White/Caucasian,male,5,Annulus,6,9,15,0,0,-1,9,14,Z,C,2,2,H,T,F,A,W,B,O,L,Z,I,P,E,J,C,D,Q,N,Y,G,X,V,U,S,R,M,K
8,18,White/Caucasian,male,5,Annulus,1,8,9,1,1,-1,9,8,Y,M,2,3,G,P,E,Q,N,V,S,M,Y,T,F,H,K,Z,R,W,U,X,C,J,B,L,D,O,I,A
8,18,White/Caucasian,male,5,Annulus,2,6,8,0,,12,,20,,T,2,2,C,H,Z,Y,P,U,J,K,I,L,O,Q,V,S,N,G,F,M,W,T,D,X,E,B,R,A
8,18,White/Caucasian,male,5,Annulus,9,7,16,0,1,1,8,17,Y,I,2,2,E,W,A,H,L,K,F,Y,G,X,R,T,S,V,Z,J,I,C,D,B,U,P,N,O,Q,M
8,18,White/Caucasian,male,5,Annulus,3,6,9,0,1,1,7,10,Y,S,2,2,K,N,O,E,X,V,Y,G,A,S,U,B,T,J,M,D,Q,L,W,P,C,I,Z,H,R,F
8,18,White/Caucasian,male,5,Annulus,1,10,11,0,0,-2,10,9,W,V,2,2,I,J,K,N,T,O,Z,M,V,W,X,U,Q,P,Y,R,L,G,D,A,B,H,C,S,F,E
8,18,White/Caucasian,male,5,Annulus,1,7,8,0,0,0,7,8,W,B,2,3,K,S,M,H,Y,C,W,B,P,A,V,Z,E,R,Q,N,T,O,U,L,J,D,X,G,I,F
8,18,White/Caucasian,male,5,Annulus,9,10,19,0,0,1,10,20,V,L,3,3,D,S,C,X,Z,E,U,T,K,V,A,P,Q,B,R,W,H,M,Y,L,G,O,I,J,F,N
8,18,White/Caucasian,male,5,Annulus,6,10,16,0,1,0,11,16,W,C,3,3,S,Q,T,O,J,B,L,R,H,X,W,Z,P,I,V,C,Y,N,A,F,M,D,G,U,E,K
8,18,White/Caucasian,male,5,Annulus,9,6,15,0,0,-1,6,14,Z,A,2,3,C,D,M,H,R,Z,W,X,I,K,T,U,Y,A,J,G,N,V,F,L,S,Q,O,P,B,E
8,18,White/Caucasian,male,5,Annulus,2,6,8,0,0,2,6,10,M,S,2,3,V,F,Z,E,U,M,T,K,R,S,H,I,L,Y,J,C,B,N,D,W,X,Q,P,O,A,G
8,18,White/Caucasian,male,5,Annulus,2,9,11,0,1,1,10,12,W,E,2,3,V,K,L,X,Y,I,M,R,F,W,G,E,Q,T,A,S,H,C,Z,O,U,D,N,J,B,P
8,18,White/Caucasian,male,5,Annulus,1,9,10,0,-1,13,8,23,S,A,3,1,E,X,P,F,M,K,O,S,Y,Z,H,T,D,G,W,J,U,C,Q,V,N,R,A,I,L,B
9,18,Black/African American,male,1,Annulus,2,9,11,,,,,,,,,,B,R,Y,Q,H,V,J,X,Z,T,P,N,F,I,K,L,G,W,M,E,A,U,C,D,O,S
9,18,Black/African American,male,1,Annulus,3,8,11,,,,,,,,,,R,T,U,V,G,H,X,O,S,D,W,N,M,K,Z,L,Y,P,B,E,J,A,F,I,C,Q
9,18,Black/African American,male,1,Annulus,9,8,17,,,,,,,,,,Y,C,L,G,I,W,P,Z,U,K,Q,S,M,A,H,J,F,B,R,X,N,D,T,O,E,V
9,18,Black/African American,male,1,Annulus,3,9,12,,,,,,,,,,P,J,K,F,O,C,R,A,V,W,D,Y,B,E,X,H,I,T,G,Z,N,S,M,Q,U,L
9,18,Black/African American,male,1,Annulus,2,7,9,,,,,,,,,,A,B,N,R,S,K,U,F,D,Y,O,Q,P,X,T,E,H,L,M,G,W,V,C,Z,I,J
9,18,Black/African American,male,1,Annulus,3,10,13,,,,,,,,,,Y,D,H,X,B,K,P,T,E,U,J,Q,A,Z,F,N,M,I,W,C,L,R,V,O,S,G
9,18,Black/African American,male,1,Annulus,3,9,12,,,,,,,,,,R,A,J,H,M,U,N,C,O,L,Q,X,V,P,K,G,I,B,Y,T,F,D,E,W,S,Z
9,18,Black/African American,male,1,Annulus,3,7,10,,,,,,,,,,X,M,A,U,Q,W,L,R,B,S,C,J,F,I,G,D,K,Y,N,T,H,Z,O,V,E,P
9,18,Black/African American,male,1,Annulus,2,10,12,,,,,,,,,,K,N,Q,Z,R,F,D,Y,C,T,H,L,J,M,V,A,P,O,W,B,U,E,X,I,G,S
9,18,Black/African American,male,1,Annulus,9,9,18,,,,,,,,,,R,N,U,T,V,O,B,Q,A,L,D,E,F,G,Y,I,Z,K,W,C,H,X,M,J,S,P
9,18,Black/African American,male,2,Annulus,2,6,8,0,1,-6,7,2,V,F,1,1,G,F,O,J,T,Y,V,L,U,R,K,N,A,M,H,C,X,P,S,E,W,Z,I,Q,D,B
9,18,Black/African American,male,2,Annulus,9,10,19,0,0,1,10,20,F,Q,1,2,T,J,R,A,W,Z,G,V,E,F,D,B,L,N,S,U,I,Y,X,Q,K,H,O,M,P,C
9,18,Black/African American,male,2,Annulus,6,9,15,0,0,-7,9,8,F,W,1,2,A,I,L,N,T,B,X,W,F,M,D,C,K,E,U,H,Z,Q,R,O,P,S,V,Y,J,G
9,18,Black/African American,male,2,Annulus,1,6,7,0,1,11,7,18,W,E,2,1,F,J,O,T,D,M,W,S,L,Y,H,B,Q,A,N,U,X,E,I,V,P,G,K,R,Z,C
9,18,Black/African American,male,2,Annulus,1,7,8,0,6,14,13,22,F,E,1,1,V,N,G,I,X,L,J,P,H,U,K,M,F,D,Z,Q,W,C,A,T,S,E,Y,B,O,R
9,18,Black/African American,male,2,Annulus,6,8,14,0,3,-8,11,6,F,U,1,1,A,W,T,M,Z,U,N,L,E,I,F,D,X,B,K,Q,J,H,C,S,O,R,P,G,Y,V
9,18,Black/African American,male,2,Annulus,6,7,13,0,1,-9,8,4,B,E,2,1,O,W,S,E,F,K,M,B,T,G,H,R,Z,Y,X,C,N,U,J,A,V,P,D,I,L,Q
9,18,Black/African American,male,2,Annulus,3,9,12,0,0,13,9,25,D,W,3,2,B,J,C,N,X,M,Z,L,D,P,I,A,F,Q,S,O,E,V,R,Y,G,T,K,U,W,H
9,18,Black/African American,male,2,Annulus,1,10,11,0,0,0,10,11,H,B,1,1,F,L,T,D,C,X,V,K,Q,H,B,J,Z,E,I,G,W,R,Y,U,N,P,S,A,M,O
9,18,Black/African American,male,2,Annulus,2,10,12,,0,,10,,L,B,1,2,Q,S,X,E,I,U,G,C,Y,L,O,P,D,F,H,T,W,R,Z,J,K,N,V,M,A,B
9,18,Black/African American,male,2,Annulus,6,7,13,,1,,8,,T,,1,1,A,M,X,K,G,N,Y,T,V,S,Z,I,B,D,F,E,Q,O,L,H,C,R,P,J,U,W
9,18,Black/African American,male,2,Annulus,9,9,18,0,0,1,9,19,A,G,3,3,V,Q,M,H,N,Z,S,C,A,D,U,I,O,K,R,F,E,B,G,W,X,T,L,Y,P,J
9,18,Black/African American,male,2,Annulus,1,9,10,0,0,7,9,17,Q,R,3,3,Y,D,Z,U,H,N,E,K,Q,X,I,W,M,O,P,T,R,L,J,S,A,G,B,F,V,C
9,18,Black/African American,male,2,Annulus,9,6,15,0,0,1,6,16,P,S,3,3,V,N,Y,K,L,P,X,B,Q,T,H,W,D,A,J,S,G,E,Z,O,I,U,C,R,F,M
9,18,Black/African American,male,2,Annulus,3,7,10,0,-1,12,6,22,W,E,3,2,B,D,L,H,X,W,O,C,P,K,Z,Q,A,M,U,T,S,G,N,Y,V,E,F,R,I,J
9,18,Black/African American,male,2,Annulus,2,10,12,0,0,-9,10,3,A,W,,2,V,N,W,E,C,Z,J,D,F,A,H,Q,R,U,B,G,S,M,T,I,P,O,Y,L,K,X
9,18,Black/African American,male,2,Annulus,1,9,10,0,1,-2,10,8,A,M,2,2,K,R,N,Q,T,Y,W,M,X,A,E,P,C,J,H,G,Z,B,U,I,F,O,V,L,D,S
9,18,Black/African American,male,2,Annulus,2,7,9,,-1,,6,,A,,3,,W,T,V,R,U,A,S,E,G,M,N,Z,P,X,D,F,B,I,J,H,Y,K,Q,L,O,C
9,18,Black/African American,male,2,Annulus,6,6,12,,,,,,AA,,,,O,R,S,B,E,Z,X,M,W,I,T,V,A,C,Q,P,G,K,J,Y,L,F,D,H,N,U
9,18,Black/African American,male,2,Annulus,6,10,16,,,,,,,,2,1,N,O,E,X,I,C,H,G,Y,S,K,D,J,B,T,W,R,L,M,U,Z,F,P,V,A,Q
9,18,Black/African American,male,2,Annulus,9,8,17,0,0,0,8,17,S,Z,2,2,M,N,W,A,O,I,X,S,D,E,B,H,L,U,K,V,Z,P,C,Q,Y,R,T,G,J,F
9,18,Black/African American,male,2,Annulus,9,7,16,0,0,0,7,16,D,R,2,2,M,Y,T,P,Q,Z,D,E,B,C,X,G,L,U,N,R,F,O,A,H,W,I,K,V,J,S
9,18,Black/African American,male,2,Annulus,1,8,9,,2,,10,,H,,2,2,X,D,Y,I,U,R,Q,N,G,H,O,M,Z,S,C,B,W,P,J,V,L,A,K,F,T,E
9,18,Black/African American,male,2,Annulus,1,6,7,0,5,4,11,11,R,R,1,1,Q,E,H,X,Z,S,W,K,G,T,R,D,I,P,A,Y,C,F,J,U,O,N,M,L,V,B
9,18,Black/African American,male,2,Annulus,6,10,16,,,,,,,,,,U,L,W,I,K,T,H,E,X,Y,B,C,M,O,J,D,G,P,N,S,V,A,R,Q,F,Z
9,18,Black/African American,male,2,Annulus,3,6,9,,,,,,,,,,S,F,N,U,E,G,T,R,Q,V,M,J,O,D,L,X,B,W,Z,K,Y,H,A,I,P,C
9,18,Black/African American,male,2,Annulus,2,8,10,,,,,,,,,,U,X,O,T,Z,I,E,R,J,B,G,A,M,Y,L,S,Q,K,P,F,H,N,W,V,C,D
9,18,Black/African American,male,2,Annulus,3,10,13,,,,,,,,,,P,M,G,K,N,B,Q,D,T,J,Z,F,C,I,U,R,A,X,O,L,Y,S,H,V,W,E
9,18,Black/African American,male,2,Annulus,1,8,9,,,,,,,,,,B,Z,W,H,K,O,T,A,P,X,V,G,D,E,M,Y,J,R,F,C,S,U,Q,N,L,I
9,18,Black/African American,male,2,Annulus,3,8,11,,,,,,,,,,T,Y,Q,C,A,N,B,U,Z,L,V,K,J,X,R,I,P,O,F,M,W,D,E,H,S,G
9,18,Black/African American,male,2,Annulus,3,8,11,,,,,,,,,,J,S,T,F,H,O,V,I,Q,Y,D,W,A,B,X,U,K,P,N,G,L,Z,M,R,E,C
9,18,Black/African American,male,2,Annulus,3,9,12,,,,,,,,,,B,K,G,J,X,Q,Y,C,U,R,Z,T,W,N,F,E,I,V,M,P,D,A,S,L,O,H
9,18,Black/African American,male,2,Annulus,3,6,9,0,1,10,7,19,F,P,2,2,I,C,N,K,Z,E,F,B,X,Y,H,V,G,T,Q,W,M,L,P,A,S,J,O,D,R,U
9,18,Black/African American,male,2,Annulus,2,9,11,0,0,13,9,24,W,O,3,1,G,Z,A,L,D,U,I,J,W,E,Q,T,C,P,H,R,N,Y,X,S,M,K,F,O,B,V
9,18,Black/African American,male,2,Annulus,3,7,10,,,,,,,,,,T,S,C,P,G,D,B,F,Y,Q,H,L,E,U,V,J,A,M,X,Z,N,I,W,O,K,R
9,18,Black/African American,male,2,Annulus,1,7,8,0,0,1,7,9,E,S,2,2,U,X,W,Z,T,C,E,K,S,V,F,J,L,I,M,P,G,B,D,A,O,R,N,H,Y,Q
9,18,Black/African American,male,2,Annulus,9,6,15,0,0,-8,6,7,G,F,2,2,W,V,C,L,Q,G,F,J,U,M,T,Z,X,A,Y,P,H,D,B,S,I,N,R,E,K,O
9,18,Black/African American,male,2,Annulus,2,9,11,,,,,,,,,,E,F,R,V,U,X,Y,C,B,K,M,S,H,P,A,O,L,J,Z,N,G,T,Q,I,D,W
9,18,Black/African American,male,2,Annulus,9,8,17,,,,,,,,,,I,Y,A,V,Z,L,O,C,X,E,W,S,K,T,U,N,F,M,Q,B,R,P,H,D,G,J
9,18,Black/African American,male,2,Annulus,9,7,16,,,,,,,,,,L,P,R,W,B,D,K,Y,H,F,C,Q,O,I,E,T,S,N,M,Z,G,U,X,A,J,V
9,18,Black/African American,male,2,Annulus,9,10,19,,,,,,,,,,G,D,T,S,H,F,P,I,X,E,A,K,V,W,U,Z,Q,M,N,C,B,J,L,O,R,Y
9,18,Black/African American,male,2,Annulus,6,8,14,,,,,,,,,,P,R,A,B,O,J,C,G,W,I,Q,L,X,T,E,S,K,D,H,U,V,Y,N,M,F,Z
9,18,Black/African American,male,2,Annulus,2,7,9,,,,,,,,,,O,N,U,B,Q,L,P,T,S,X,I,A,K,W,Z,F,G,M,R,H,V,J,Y,D,C,E
9,18,Black/African American,male,2,Annulus,2,6,8,,,,,,,,,,O,Z,T,X,V,U,F,W,L,G,R,N,K,C,E,S,Q,J,D,Y,P,B,M,I,H,A
9,18,Black/African American,male,2,Annulus,9,9,18,,,,,,,,,,I,C,Z,Q,B,A,L,Y,U,V,T,N,K,S,J,X,W,R,H,G,P,O,D,M,E,F
9,18,Black/African American,male,2,Annulus,6,9,15,,,,,,,,,,D,X,M,C,Z,I,R,E,V,Q,H,F,L,W,P,B,J,G,T,U,K,Y,S,N,A,O
9,18,Black/African American,male,2,Annulus,1,10,11,,,,,,,,,,S,H,X,D,W,J,V,Y,T,M,O,C,L,Q,A,I,E,B,P,N,F,G,K,U,R,Z
9,18,Black/African American,male,2,Annulus,6,6,12,,,,,,,,,,Q,N,W,G,R,X,D,Y,K,O,J,C,M,U,A,T,F,H,E,B,L,V,Z,S,P,I
9,18,Black/African American,male,2,Annulus,2,8,10,,,,,,,,,,G,F,X,D,V,S,N,J,E,B,R,Z,U,H,I,M,C,L,P,A,O,K,W,T,Y,Q
9,18,Black/African American,male,2,Annulus,3,10,13,,-1,,9,,W,,1,2,Z,F,C,N,O,B,A,P,W,Q,T,D,G,Y,I,L,U,S,E,J,X,M,V,H,K,R
9,18,Black/African American,male,3,Annulus,6,9,15,,,,,,,,,,N,O,F,B,C,L,Q,P,X,T,D,R,Y,S,K,U,J,G,Z,W,E,A,V,M,I,H
9,18,Black/African American,male,3,Annulus,9,9,18,,,,,,,,,,J,Y,U,F,P,A,L,I,W,O,Q,N,H,G,D,R,E,S,M,B,C,V,Z,K,X,T
9,18,Black/African American,male,3,Annulus,2,8,10,,,,,,,,,,D,Z,J,H,X,F,N,G,P,S,K,Q,C,T,I,W,Y,L,M,B,O,U,E,A,R,V
9,18,Black/African American,male,3,Annulus,3,9,12,,,,,,,,,,B,T,S,X,W,H,G,O,K,Y,C,F,Z,D,Q,I,L,V,N,A,U,J,R,E,P,M
9,18,Black/African American,male,3,Annulus,2,9,11,,,,,,,,,,Y,D,M,X,A,R,Q,H,I,L,B,T,K,Z,E,W,C,J,O,P,G,U,S,F,V,N
9,18,Black/African American,male,3,Annulus,1,7,8,,,,,,,,,,H,W,K,X,Y,U,S,I,L,E,Q,C,D,B,Z,J,N,G,M,F,R,O,V,T,A,P
9,18,Black/African American,male,3,Annulus,1,9,10,,,,,,,,,,G,O,D,C,N,A,P,T,F,W,E,J,Y,Z,B,Q,V,H,I,R,S,K,M,X,L,U
9,18,Black/African American,male,3,Annulus,9,8,17,,,,,,,,,,G,Q,N,Z,T,J,A,L,M,K,H,E,P,O,Y,I,F,U,V,W,C,R,X,S,D,B
9,18,Black/African American,male,3,Annulus,6,6,12,,,,,,,,,,X,W,N,S,G,K,H,D,O,F,B,Y,I,P,J,U,T,Z,L,M,E,V,R,C,A,Q
9,18,Black/African American,male,3,Annulus,2,8,10,,,,,,,,,,L,M,Y,A,N,U,T,K,O,F,D,W,J,Q,R,Z,G,S,X,V,E,P,I,H,C,B
9,18,Black/African American,male,3,Annulus,1,6,7,,,,,,,,,,U,S,P,A,N,L,K,Y,G,J,X,V,Z,F,D,C,I,M,E,H,B,W,T,Q,R,O
9,18,Black/African American,male,3,Annulus,3,10,13,,,,,,,,,,G,R,W,U,E,Q,M,I,A,X,T,Y,L,K,C,B,V,S,N,D,Z,H,J,P,O,F
9,18,Black/African American,male,3,Annulus,2,7,9,0,-6,-8,1,1,R,R,1,1,R,V,T,H,W,Y,S,G,K,F,M,P,Q,E,X,I,B,N,O,J,A,C,L,Z,U,D
9,18,Black/African American,male,3,Annulus,3,7,10,0,-3,-6,4,4,R,R,,1,Z,B,X,R,N,K,E,Q,T,W,Y,L,O,U,G,S,M,A,C,I,P,J,D,H,V,F
9,18,Black/African American,male,3,Annulus,1,6,7,0,10,9,16,16,R,R,1,1,A,P,N,G,X,S,I,M,D,Y,Z,V,O,F,T,R,W,H,L,U,E,K,B,C,Q,J
9,18,Black/African American,male,3,Annulus,6,7,13,0,3,-3,10,10,R,R,1,1,U,B,C,P,V,M,H,O,Z,R,L,J,G,E,Q,K,N,Y,S,W,I,F,D,A,T,X
9,18,Black/African American,male,3,Annulus,2,6,8,0,15,13,21,21,R,R,1,1,U,K,N,B,H,D,E,S,L,W,X,G,J,M,Q,C,Z,I,P,V,R,Y,F,O,T,A
9,18,Black/African American,male,3,Annulus,6,7,13,,,,,,R,R,1,1,B,U,M,L,D,X,N,Y,H,W,F,V,G,O,I,C,S,A,Z,P,K,J,Q,T,E,R
9,18,Black/African American,male,3,Annulus,2,9,11,0,3,1,12,12,R,R,1,1,D,Y,G,N,V,U,M,L,O,Q,Z,R,X,H,B,C,P,E,I,A,K,J,S,T,F,W
9,18,Black/African American,male,3,Annulus,6,6,12,0,6,0,12,12,R,R,1,1,M,I,U,H,C,Q,N,D,T,V,P,R,Z,Y,A,F,B,J,X,G,W,O,S,L,E,K
9,18,Black/African American,male,3,Annulus,6,10,16,0,-1,-7,9,9,R,R,1,1,Y,P,Z,M,E,X,T,S,R,D,A,O,G,C,K,Q,H,F,J,I,U,L,N,W,V,B
9,18,Black/African American,male,3,Annulus,9,10,19,0,8,-1,18,18,R,R,1,1,V,L,F,I,J,O,H,A,D,X,N,T,C,G,B,M,Z,R,W,U,E,Y,Q,K,S,P
9,18,Black/African American,male,3,Annulus,2,10,12,0,-7,-9,3,3,R,R,1,1,U,G,R,S,O,J,C,N,P,I,H,X,Z,A,E,W,T,M,F,B,V,Y,Q,L,K,D
9,18,Black/African American,male,3,Annulus,2,10,12,0,-1,-3,9,9,R,R,1,1,M,A,C,E,O,V,Q,J,R,B,U,N,S,P,D,Y,H,I,T,X,G,W,L,K,F,Z
9,18,Black/African American,male,3,Annulus,9,10,19,0,9,0,19,19,R,R,1,1,H,C,K,Q,F,W,O,X,B,Z,V,S,U,M,A,T,G,J,R,Y,D,E,P,N,I,L
9,18,Black/African American,male,3,Annulus,9,9,18,0,6,-3,15,15,R,R,1,1,G,X,S,B,U,Z,I,J,N,K,D,H,Y,P,R,V,M,O,A,E,T,L,C,Q,F,W
9,18,Black/African American,male,3,Annulus,1,9,10,0,-8,-9,1,1,R,R,1,1,R,L,Y,S,P,W,F,I,Q,J,V,D,T,Z,A,E,U,G,X,B,M,H,C,K,N,O
9,18,Black/African American,male,3,Annulus,1,8,9,0,-4,-5,4,4,R,R,1,1,I,V,W,R,N,D,Y,Q,K,S,A,E,T,L,H,P,M,O,G,Z,F,J,C,U,X,B
9,18,Black/African American,male,3,Annulus,6,8,14,0,-3,-9,5,5,R,R,1,1,V,F,I,A,R,J,Q,Z,D,T,B,S,X,E,W,O,H,C,G,N,Y,P,L,M,U,K
9,18,Black/African American,male,3,Annulus,3,6,9,0,18,15,24,24,R,R,1,1,Z,T,J,D,E,P,W,G,F,V,Q,H,X,C,K,U,B,O,M,N,S,L,Y,R,A,I
9,18,Black/African American,male,3,Annulus,6,8,14,0,-6,-12,2,2,R,R,1,1,M,R,L,A,V,O,D,U,G,E,B,C,Z,X,Y,P,F,W,H,I,J,S,Q,N,T,K
9,18,Black/African American,male,3,Annulus,3,6,9,0,-4,-7,2,2,R,R,1,1,C,R,T,P,L,N,S,A,D,E,V,H,O,U,B,J,Y,Z,W,G,F,M,I,K,X,Q
9,18,Black/African American,male,3,Annulus,3,7,10,0,6,3,13,13,R,R,1,1,B,G,H,I,F,T,A,V,O,M,Q,Y,R,D,X,C,K,U,E,W,J,Z,L,P,N,S
9,18,Black/African American,male,3,Annulus,9,6,15,0,9,0,15,15,R,R,1,1,H,L,Y,B,V,O,S,I,P,J,U,A,N,M,R,T,F,W,D,G,E,K,Q,Z,C,X
9,18,Black/African American,male,3,Annulus,1,10,11,0,8,7,18,18,R,R,1,1,T,Q,L,I,K,S,M,O,H,J,X,U,W,A,N,E,V,R,B,Y,F,D,C,G,Z,P
9,18,Black/African American,male,3,Annulus,9,7,16,0,10,1,17,17,R,R,1,1,V,C,D,J,E,F,O,N,W,B,U,M,H,Z,I,L,R,T,A,G,Q,S,K,Y,X,P
9,18,Black/African American,male,3,Annulus,3,8,11,0,-4,-7,4,4,R,R,1,,G,D,M,R,B,L,V,N,Z,U,K,H,Q,S,J,C,W,T,I,E,F,Y,O,P,A,X
9,18,Black/African American,male,3,Annulus,9,7,16,0,-5,-14,2,2,R,R,1,1,F,R,U,O,Y,A,L,I,M,V,P,N,J,Q,X,B,T,D,K,C,H,G,Z,S,E,W
9,18,Black/African American,male,3,Annulus,1,10,11,0,12,11,22,22,R,R,1,1,I,Q,C,H,M,N,F,Y,X,T,S,G,B,W,P,A,E,K,L,U,J,R,D,O,V,Z
9,18,Black/African American,male,3,Annulus,2,7,9,0,11,9,18,18,R,R,1,1,F,E,K,Y,W,T,O,D,B,L,Z,G,I,A,N,V,P,R,J,C,Q,U,M,S,X,H
9,18,Black/African American,male,3,Annulus,2,6,8,0,6,4,12,12,R,R,1,1,J,I,U,H,Z,A,D,Y,L,M,X,R,O,K,P,W,B,V,T,Q,S,N,G,E,C,F
9,18,Black/African American,male,3,Annulus,9,6,15,0,-2,-11,4,4,R,R,1,1,J,N,C,R,B,F,Z,H,K,P,S,E,T,O,V,Y,L,X,Q,M,D,U,W,G,A,I
9,18,Black/African American,male,3,Annulus,3,10,13,0,-3,-6,7,7,R,R,1,1,K,I,Z,B,U,T,R,O,G,E,H,N,L,D,S,C,F,Q,A,J,W,V,P,M,X,Y
9,18,Black/African American,male,3,Annulus,6,9,15,0,12,6,21,21,R,R,1,1,N,F,G,D,X,P,V,Z,O,W,I,A,B,K,S,E,T,U,M,L,R,H,Y,C,J,Q
9,18,Black/African American,male,3,Annulus,6,10,16,0,5,-1,15,15,R,R,1,1,A,Y,B,I,H,T,V,F,K,Z,U,C,W,J,R,Q,S,P,O,G,N,E,D,M,X,L
9,18,Black/African American,male,3,Annulus,3,9,12,0,-7,-10,2,2,R,R,,,A,R,V,I,J,C,E,F,U,S,O,Y,Z,K,Q,M,X,N,P,D,T,H,W,L,B,G
9,18,Black/African American,male,3,Annulus,1,7,8,0,5,4,12,12,R,R,1,1,W,N,U,Y,T,B,J,Z,D,C,H,R,V,X,Q,S,I,L,M,G,F,O,A,K,P,E
9,18,Black/African American,male,3,Annulus,9,8,17,0,-7,-16,1,1,R,R,1,1,R,A,M,X,Q,Z,T,J,H,V,K,S,D,G,I,C,E,B,P,N,L,Y,W,U,F,O
9,18,Black/African American,male,3,Annulus,1,8,9,0,-4,-5,4,4,R,R,1,1,P,Y,Z,R,D,L,U,O,Q,H,V,M,N,I,X,C,S,T,E,G,K,B,W,A,J,F
9,18,Black/African American,male,3,Annulus,3,8,11,0,2,-1,10,10,R,R,1,1,D,S,W,U,A,V,Q,H,N,R,M,T,O,J,I,Y,L,Z,G,C,K,E,B,P,X,F
9,18,Black/African American,male,4,Annulus,1,8,9,,,,,,,,,,B,E,M,V,R,D,W,X,F,T,C,S,Q,O,Y,H,U,I,G,L,P,A,J,Z,K,N
9,18,Black/African American,male,4,Annulus,1,9,10,,,,,,,,,,S,J,N,T,Z,E,H,V,W,G,K,O,Y,M,A,Q,B,U,I,P,L,C,D,R,X,F
9,18,Black/African American,male,4,Annulus,1,8,9,,,,,,,,,,A,H,O,I,F,E,J,M,X,D,R,V,U,L,Y,T,Q,G,W,B,Z,K,N,P,C,S
9,18,Black/African American,male,4,Annulus,9,7,16,,,,,,,,,,I,G,R,H,L,Y,Q,C,U,T,W,N,Z,D,E,X,F,K,O,S,A,P,V,M,J,B
9,18,Black/African American,male,4,Annulus,3,6,9,,,,,,,,,,Y,K,T,S,U,V,D,G,M,F,J,X,O,R,C,I,W,N,A,B,Q,P,Z,E,H,L
